Date,AgeAdult,AgeMax,BatchMode,DNAFill,DenunciationCost,DifferentialCosts,DisplayPeriod,DumpStart,EraseNetwork,FriendshipValue,GeneCoding,GeneLength,GroupMinSize,HonoringCost,JoiningBonus,Judas,MaxFriends,MaxOffer,MutationRate,NbCrossover,NbInteractions,NbTraitors,NumberOfGroups,PopulationSize,ReproGainsThreshold,ReproductionRate,ResultDir,Rounds,SacrificeHeredity,SampleSize,ScenarioName,SelectionPressure,Selectivity,StartFromFile,TimeLimit,Title,LastStep,Patriot,NonPatriot,Demand,SelfSacrifice,NbHeroes
190325192723,0,40,1,0,100,0,10,5000,0,20,Weighted,8,0,100,10,20,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,3,4,0,1,4
190325192734,0,40,1,0,200,0,10,5000,0,0,Weighted,8,0,100,5,10,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,2,1,68,0,2
190325192840,0,40,1,0,200,0,10,5000,0,0,Weighted,8,0,100,10,40,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,70,5,74,2,6
190325193148,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,20,30,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,32,50,1,5
190325193418,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,10,20,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,2,2,0,0,2
190325193654,0,40,1,0,100,0,10,5000,0,0,Weighted,8,0,100,5,10,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,3,1,70,0,3
190325193817,0,40,1,0,200,0,10,5000,0,15,Weighted,8,0,100,20,20,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,45,29,44,2,6
190325193913,0,40,1,0,0,0,10,5000,0,10,Weighted,8,0,100,5,10,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,2
190325194107,0,40,1,0,100,0,10,5000,0,20,Weighted,8,0,100,0,0,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,2,2,0,0,2
190325194317,0,40,1,0,0,0,10,5000,0,10,Weighted,8,0,100,5,30,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,3,2,0,0,2
190325194422,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,9,4,2,7
190325194431,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,6,9,2,2,6
190325194515,0,40,1,0,0,0,10,5000,0,20,Weighted,8,0,100,20,10,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,3,2,0,0,2
190325194618,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,0,50,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,1,64,0,2
190325194631,0,40,1,0,200,0,10,5000,0,20,Weighted,8,0,100,10,20,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,50,6,50,1,5
190325194852,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,5,0,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,14,4,48,1,4
190325195007,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,5,10,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,5,1,53,1,3
190325195056,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,5,20,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,3,2,0,0,2
190325195549,0,40,1,0,0,0,10,5000,0,20,Weighted,8,0,100,20,50,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,5,4,0,1,3
190325195658,0,40,1,0,100,0,10,5000,0,15,Weighted,8,0,100,5,30,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,22,32,41,2,8
190325195721,0,40,1,0,100,0,10,5000,0,0,Weighted,8,0,100,5,20,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,68,0,2
190325195944,0,40,1,0,0,0,10,5000,0,20,Weighted,8,0,100,15,50,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,5,5,0,1,3
190325200034,0,40,1,0,200,0,10,5000,0,5,Weighted,8,0,100,10,40,10,50,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,50,8,50,2,6
190325200319,0,40,1,0,0,0,10,5000,0,10,Weighted,8,0,100,5,10,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,3,1,0,0,2
190325201039,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,0,30,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,1,66,0,2
190325201059,0,40,1,0,0,0,10,5000,0,10,Weighted,8,0,100,20,30,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,4,2,0,0,2
190325201555,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,20,0,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,2,2,0,0,1
190325201628,0,40,1,0,0,0,10,5000,0,5,Weighted,8,0,100,15,10,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,3,1,0,0,2
190325202115,0,40,1,0,200,0,10,5000,0,5,Weighted,8,0,100,5,40,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,10,1,51,1,4
190325202434,0,40,1,0,200,0,10,5000,0,15,Weighted,8,0,100,10,30,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,6,50,1,5
190325202924,0,40,1,0,0,0,10,5000,0,0,Weighted,8,0,100,0,20,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,4,50,1,3
190325203142,0,40,1,0,100,0,10,5000,0,20,Weighted,8,0,100,15,10,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,33,50,1,4
190325204633,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,0,10,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,74,0,2
190325205032,0,40,1,0,200,0,10,5000,0,20,Weighted,8,0,100,0,40,10,50,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,71,0,3
190325210134,0,40,1,0,100,0,10,5000,0,15,Weighted,8,0,100,5,50,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,20,1,50,1,4
190326120226,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,15,50,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,43,50,2,6
190325173701,0,40,1,0,0,0,10,5000,0,0,Weighted,8,0,100,20,40,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,68,43,55,2,8
190325173814,0,40,1,0,200,0,10,5000,0,20,Weighted,8,0,100,20,50,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,26,50,1,4
190325180312,0,40,1,0,200,0,10,5000,0,0,Weighted,8,0,100,20,40,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,74,26,71,2,5
190325181643,0,40,1,0,0,0,10,5000,0,20,Weighted,8,0,100,20,0,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,2,2,0,0,1
190325183445,0,40,1,0,0,0,10,5000,0,0,Weighted,8,0,100,10,50,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,49,45,55,2,7
190325190202,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,10,50,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,50,8,50,1,5
190325190932,0,40,1,0,0,0,10,5000,0,20,Weighted,8,0,100,20,10,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,4,1,0,0,2
190325192350,0,40,1,0,200,0,10,5000,0,5,Weighted,8,0,100,20,0,10,50,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,43,50,2,6
190325194350,0,40,1,0,100,0,10,5000,0,15,Weighted,8,0,100,0,30,10,50,5,1,100,40,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,2,62,1,15
190325202500,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,0,20,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,1,0,0,2
190325204053,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,20,40,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,33,50,1,5
190326115523,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,0,40,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,8,2,0,1,3
190325173711,0,40,1,0,100,0,10,5000,0,0,Weighted,8,0,100,10,50,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,66,9,69,2,6
190325173804,0,40,1,0,0,0,10,5000,0,10,Weighted,8,0,100,20,40,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,11,2,0,0,3
190325180410,0,40,1,0,100,0,10,5000,0,20,Weighted,8,0,100,15,30,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,15,50,1,4
190325181937,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,15,10,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,20,50,1,5
190325183804,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,0,30,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,70,0,2
190325184857,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,20,40,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,53,41,51,2,6
190325192016,0,40,1,0,100,0,10,5000,0,15,Weighted,8,0,100,15,30,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,18,50,1,5
190325193417,0,40,1,0,200,0,10,5000,0,20,Weighted,8,0,100,0,20,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,1,73,0,3
190325195454,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,8,50,1,5
190325202157,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,10,40,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,8,50,2,6
190325202619,0,40,1,0,200,0,10,5000,0,5,Weighted,8,0,100,0,30,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,1,73,0,2
190326120315,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,15,20,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,21,50,1,5
190325173713,0,40,1,0,100,0,10,5000,0,15,Weighted,8,0,100,15,20,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,15,50,1,5
190325173810,0,40,1,0,100,0,10,5000,0,15,Weighted,8,0,100,0,0,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,78,0,2
190325180143,0,40,1,0,100,0,10,5000,0,15,Weighted,8,0,100,5,10,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,20,1,50,1,4
190325181957,0,40,1,0,200,0,10,5000,0,15,Weighted,8,0,100,15,40,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,19,50,1,4
190325184553,0,40,1,0,200,0,10,5000,0,20,Weighted,8,0,100,10,0,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,1,5
190325190054,0,40,1,0,0,0,10,5000,0,0,Weighted,8,0,100,20,30,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,39,71,2,6
190325190941,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,0,20,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,9,2,0,1,3
190325193542,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,20,0,10,50,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,31,50,2,6
190325194302,0,40,1,0,200,0,10,5000,0,20,Weighted,8,0,100,20,0,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,17,50,1,5
190325200532,0,40,1,0,200,0,10,5000,0,5,Weighted,8,0,100,5,40,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,15,1,51,1,5
190325210239,0,40,1,0,200,0,10,5000,0,15,Weighted,8,0,100,10,30,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,4,50,1,5
190326115533,0,40,1,0,0,0,10,5000,0,20,Weighted,8,0,100,5,50,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,17,3,1,1,4
190325173705,0,40,1,0,200,0,10,5000,0,5,Weighted,8,0,100,0,20,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,69,0,2
190325173812,0,40,1,0,200,0,10,5000,0,0,Weighted,8,0,100,20,50,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,83,17,78,2,6
190325180720,0,40,1,0,100,0,10,5000,0,0,Weighted,8,0,100,10,50,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,71,6,74,2,7
190325182242,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,20,30,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,28,50,2,6
190325182907,0,40,1,0,200,0,10,5000,0,5,Weighted,8,0,100,0,20,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,74,0,3
190325190219,0,40,1,0,200,0,10,5000,0,0,Weighted,8,0,100,5,0,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,70,0,2
190325190317,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,15,10,10,50,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,33,50,1,5
190325193143,0,40,1,0,0,0,10,5000,0,0,Weighted,8,0,100,15,50,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,73,44,56,1,5
190325194027,0,40,1,0,0,0,10,5000,0,20,Weighted,8,0,100,15,10,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,12,2,0,0,3
190325201713,0,40,1,0,200,0,10,5000,0,20,Weighted,8,0,100,15,50,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,17,50,1,5
190325214934,0,40,1,0,200,0,10,5000,0,20,Weighted,8,0,100,0,10,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,69,0,2
190326115517,0,40,1,0,0,0,10,5000,0,10,Weighted,8,0,100,15,30,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,22,9,7,1,5
190326122655,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,15,10,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,28,50,1,5
190325220335,0,40,1,0,200,0,10,5000,0,5,Weighted,8,0,100,15,40,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,27,50,2,6
190325173758,0,40,1,0,0,0,10,5000,0,0,Weighted,8,0,100,5,40,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,28,30,32,1,5
