Date,AgeAdult,AgeMax,BatchMode,DNAFill,DenunciationCost,DifferentialCosts,DisplayPeriod,DumpStart,EraseNetwork,FriendshipValue,GeneCoding,GeneLength,GroupMinSize,HonoringCost,JoiningBonus,Judas,MaxFriends,MaxOffer,MutationRate,NbCrossover,NbInteractions,NbTraitors,NumberOfGroups,PopulationSize,ReproGainsThreshold,ReproductionRate,ResultDir,Rounds,SacrificeHeredity,SampleSize,ScenarioName,SelectionPressure,Selectivity,StartFromFile,TimeLimit,Title,LastStep,Patriot,NonPatriot,Demand,SelfSacrifice,NbHeroes
190325180705,0,40,1,0,200,0,10,5000,0,15,Weighted,8,0,100,15,20,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,18,50,1,4
190325181313,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,5,50,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,14,1,50,1,5
190325184236,0,40,1,0,100,0,10,5000,0,0,Weighted,8,0,100,5,10,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,1,75,0,2
190325185205,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,10,50,1,4
190325191529,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,10,40,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,10,50,2,6
190325193047,0,40,1,0,0,0,10,5000,0,0,Weighted,8,0,100,15,0,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,63,27,59,2,6
190325195259,0,40,1,0,100,0,10,5000,0,0,Weighted,8,0,100,20,20,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,83,33,76,2,6
190325200042,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,15,30,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,16,50,1,5
190325220335,0,40,1,0,200,0,10,5000,0,0,Weighted,8,0,100,10,0,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,75,5,77,2,7
190326115525,0,40,1,0,200,0,10,5000,0,10,Weighted,8,0,100,0,50,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,2,68,0,3
190325173709,0,40,1,0,100,0,10,5000,0,5,Weighted,8,0,100,0,0,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,72,0,2
190325173800,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,5,10,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,19,1,51,1,4
190325180719,0,40,1,0,0,0,10,5000,0,10,Weighted,8,0,100,20,0,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,1
190325181508,0,40,1,0,0,0,10,5000,0,5,Weighted,8,0,100,10,40,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,42,25,19,2,6
190325183141,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,20,50,10,50,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,60,27,54,1,5
190325184641,0,40,1,0,200,0,10,5000,0,0,Weighted,8,0,100,15,30,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,71,15,72,2,6
190325191614,0,40,1,0,200,0,10,5000,0,0,Weighted,8,0,100,10,20,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,5,79,2,7
190325193819,0,40,1,0,100,0,10,5000,0,20,Weighted,8,0,100,10,0,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,12,50,1,5
190325194457,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,0,10,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,17,6,5,1,4
190325200414,0,40,1,0,100,0,10,5000,0,0,Weighted,8,0,100,10,40,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,5,77,2,7
190325212415,0,40,1,0,0,0,10,5000,0,5,Weighted,8,0,100,10,0,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,0,0,2
190326115529,0,40,1,0,0,0,10,5000,0,10,Weighted,8,0,100,5,0,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,1
190326120303,0,40,1,0,0,0,10,5000,0,20,Weighted,8,0,100,15,50,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,56,35,51,1,4
190325173707,0,40,1,0,100,0,10,5000,0,20,Weighted,8,0,100,10,50,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,1,4
190325173808,0,40,1,0,0,0,10,5000,0,15,Weighted,8,0,100,15,30,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,39,33,28,2,6
190325181033,0,40,1,0,100,0,10,5000,0,0,Weighted,8,0,100,10,20,10,50,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,72,11,76,2,6
190325182301,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,,10,75,5,1,100,0,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,1
190325183942,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,,10,75,5,1,100,0,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,1
190325190139,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,5,7,3,2,5
190325192144,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,75,5,74,1,5
190325192631,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,40,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,7,74,1,4
190325195234,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,4,75,1,5
190325201332,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,80,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,4,75,2,6
190325212209,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,7,75,1,5
190326115521,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,61,5,77,1,5
190326120309,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,,10,100,5,1,100,0,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,1
190325173717,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,8,3,2,7
190325175713,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,10,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,9,3,2,6
190325175932,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,20,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,55,75,74,3,10
190325182647,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,30,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,18,94,93,4,11
190325183820,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,50,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,16,97,97,4,12
190325185121,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,60,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,92,78,4,12
190325190856,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,70,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,28,95,88,4,12
190325192352,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,19,96,89,4,12
190325195030,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,13,17,12,2,7
190325200403,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,22,6,1,5
190325205545,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,12,6,1,5
190326115531,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,31,6,1,6
190325173719,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,13,20,12,2,7
190325173806,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,100,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,11,6,1,6
190325175910,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,10,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,25,21,25,2,8
190325182709,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,13,25,2,7
190325184113,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,25,25,2,8
190325190051,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,40,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,24,25,2,7
190325191705,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,50,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,9,25,2,8
190325192212,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,50,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,16,25,2,8
190325194231,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,13,25,2,8
190325200552,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,12,25,2,8
190325205755,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,10,50,2,9
190326115527,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,12,25,2,9
190325173703,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,,10,50,5,1,100,0,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,2
190325173802,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,10,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,16,21,9,4,14
190325180822,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,9
190325182157,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,9
190325183417,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,9,50,3,10
190325185248,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,70,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,9,50,2,9
190325190538,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,70,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,6,50,2,9
190325193933,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,70,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,8
190325194509,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,6,50,3,11
190325202127,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,100,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,10
190325212244,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,10,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,19,20,12,4,14
190326115519,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,74,3,10
190326121903,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,75,5,74,2,8
190325173715,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,75,5,74,3,10
190325173816,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,30,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,74,2,9
190325180259,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,50,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,5,74,2,9
190325181738,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,5,75,3,11
190325184443,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,75,3,12
190325185819,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,100,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,75,3,12
190325191713,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,23,39,73,4,13
190325193358,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,20,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,48,62,56,5,16
190325194852,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,40,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,36,86,76,6,20
190325195537,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,40,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,36,86,76,6,20
190325214805,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,50,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,40,83,77,5,18
190326115516,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,60,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,12,80,83,6,19
190326123304,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,28,86,68,6,20
Date,AgeAdult,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,20,87,84,6,20
